0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
800673,834234,800535,771924,819499,771934,829962,825164,800661,808253,846822,756316,841981,858528,757605,759853,842976,694367,865501,865502,883283,863914,627941,712629,605344,779137,715047,765017,779615,838741,808936,795210,761844,773302,838786,894844,838883,831493,892722,880203,790211,901844,843125,878538,838467,818275,820121,43645,841097,71999,714220,838474,802773,765525,858529,830762,898068,763546,575000,574988,862966,676759,799007,523799,522421,860125,882272,765792,895092,860921,835261,885661,829196,797436,806159,901921,810039,475554,414123,846623,706654,818037,843360,715050,838468,753114,840989,877093,375581,793447,805492,817995,835141,858527,832418,833248,844080,757712,836041,799367
889421,887424,49327,73618,888808,869732,884527,863109,595358,708233,623128,70266,800665,52468,71720,908244,651542,744206,877344,39488,39487,794244,843274,534081,577455,908865,755195,828726,828762,395109,396452,547999,792941,614994,805041,888550,66432,855701,873633,34820,34827,34826,34825,711559,30923,611705,462657,791229,24058,864030,892404,39812,855683,754277,34833,38204,30303,873869,840633,909547,30302,756720,841098,458396,58087,562614,73289,544270,894458,806242,559440,813865,252693,72216,72215,71577,559451,857043,815204,52727,855703,561788,861741,903521,884031,895093,68786,68785,30334,792815,824037,904752,651541,899354,792816,30299,831715,30301,30300,851487
838736,836961,61810,847753,897320,822281,810000,860116,67884,751101,876266,766617,758731,855699,785517,70786,44047,462728,55816,826210,70267,810680,840324,803896,751981,901653,847360,866899,802364,793816,579187,252706,859131,859077,903165,774001,873516,751179,755545,889242,793863,745474,823135,793333,857442,744093,770590,809434,886259,884522,825344,838638,829877,730844,837441,864019,774376,743413,897294,890188,47487,788955,871873,851475,879576,808995,776905,766601,902179,896237,817968,860150,860149,859212,833277,829491,822550,817983,785330,841932,809430,871168,755390,68254,817705,804963,822505,847411,742664,847747,62334,574986,752238,793352,479459,794804,757712,892727,858527,835141
552576,653269,873526,458622,506865,506864,48672,745155,745164,821477,855712,451358,64484,64483,747125,869944,653746,568593,60380,871033,403290,887423,866893,895300,63414,661899,780510,400355,678874,798356,38204,756720,864030,840633,34825,34820,34826,34827,841098,791229,805041,30303,34833,754277,873869,58087,66432,855683,873633,755195,395109,396452,623128,708233,30302,611705,908865,70266,863109,806242,595358,462657,884527,843274,534081,828726,909547,888808,73618,909349,49327,828762,889421,887424,614994,562614,877344,869732,577455,908244,651542,71720,888550,800665,52468,744206,892404,39487,39488,794244,39812,30923,24058,846856,859341,821308,73266,458396,870861,884014
745164,745155,821477,451358,506864,506865,855712,64483,64484,747125,552576,653269,869944,458622,873526,48672,653746,866893,887423,403290,568593,60380,895300,871033,63414,661899,780510,400355,678874,798356,38204,864030,34827,34825,34820,34826,791229,805041,756720,840633,30303,34833,841098,754277,873869,66432,873633,855683,396452,395109,611705,623128,708233,462657,755195,70266,828726,595358,58087,863109,828762,884527,30302,908865,888808,73618,614994,49327,534081,889421,843274,887424,806242,909547,869732,888550,562614,577455,877344,908244,651542,71720,909349,800665,52468,892404,744206,39487,39488,794244,39812,30923,24058,458396,547999,821722,821308,792941,749137,711559
904752,899354,68785,68786,895093,903521,884031,30334,792815,824037,651541,792816,30299,831715,30301,30300,851487,818826,578384,696816,892656,799953,792798,840721,800108,887463,701032,268204,889265,512158,458396,596782,808494,737072,69878,873608,582563,869875,901407,815757,907147,887351,43098,908363,908364,728041,30923,841289,845689,792853,24058,773092,792811,895091,896094,792809,795324,792810,841369,909547,30302,870861,39488,39487,52468,794244,800665,71720,651542,847727,908865,828726,828762,884014,58087,711559,611705,462657,892404,39812,908332,754277,764622,369894,369895,900151,658390,34833,889352,30303,73662,899351,899332,56705,56704,866803,887479,887405,909455,869732
68786,68785,895093,904752,899354,903521,884031,30334,792815,824037,651541,792816,30299,831715,30301,30300,851487,696816,818826,578384,892656,799953,792798,840721,701032,268204,800108,887463,889265,512158,458396,596782,808494,737072,69878,873608,582563,901407,869875,907147,815757,887351,43098,908363,908364,728041,841289,30923,845689,792853,24058,773092,792811,895091,896094,795324,792809,792810,841369,909547,30302,870861,847727,52468,800665,39488,39487,71720,651542,794244,908865,828726,828762,884014,58087,711559,611705,462657,892404,39812,908332,754277,764622,369895,369894,900151,34833,658390,889352,30303,73662,899351,899332,56705,56704,866803,887479,887405,909455,869732
62334,742664,822505,752238,898070,892727,793352,869861,847747,755390,743413,252706,793333,745474,730844,793863,847360,755545,751179,857442,774001,823135,884522,886259,809434,770590,802364,866899,744093,793816,579187,859077,903165,889242,774376,859131,871873,825344,879576,873516,829877,827140,808995,897294,890188,47487,776905,838638,851475,896237,788955,766601,803896,837441,864019,810680,902179,817968,860149,860150,833277,822550,859212,817983,840324,841932,804963,829491,785330,871168,809430,68254,817705,860116,67884,876266,758731,847411,574986,479459,836041,757712,857443,844080,833248,858527,574961,900139,832418,574985,835141,574987,817995,820217,793447,877093,753114,838468,715050,843360
753114,838468,715050,843360,818037,877093,836041,805492,765792,844080,858527,833248,817995,895092,832418,882272,810039,835141,901921,375581,885661,797436,793447,757712,806159,414123,475554,829196,857443,900139,574986,479459,846623,706654,574961,574985,574987,871168,809430,523799,522421,785330,847411,817705,799007,829491,68254,820217,765525,714220,838474,802773,71999,841097,898068,43645,840989,843125,901844,817983,892722,896237,858529,878538,818275,838883,859212,817968,799367,838467,829877,833277,841932,820121,838786,851475,774376,808995,774001,761844,825344,776905,838741,788955,902179,889242,845359,822550,779615,860150,860149,864019,838638,773302,766601,793333,837441,745474,793863,751179
846822,756316,841981,842976,808253,765017,858528,757605,771934,829962,779137,825164,831493,715047,883283,865502,865501,694367,759853,834234,800535,771924,819499,800673,838786,863914,779615,838741,808936,838883,820121,761844,795210,838467,790211,773302,894844,892722,901844,843125,43645,818275,858529,763546,71999,841097,802773,838474,714220,765525,800661,878538,575000,898068,574988,627941,712629,605344,862966,799007,880203,676759,830762,765792,895092,882272,523799,522421,843360,818037,715050,838468,753114,706654,846623,793447,885661,797436,829196,806159,901921,810039,877093,375581,414123,475554,805492,799367,817995,840989,757712,858527,835141,832418,833248,844080,836041,574961,574985,574986
512158,268204,701032,696816,889265,30300,30301,831715,30299,792816,651541,824037,792815,30334,851487,884031,903521,792798,799953,895093,887463,800108,68786,68785,840721,892656,904752,899354,818826,578384,845689,792853,773092,841289,728041,458396,908363,908364,43098,887351,896094,792811,582563,795324,895091,69878,596782,737072,873608,870861,808494,841369,847727,907147,30923,901407,869875,792810,792809,24058,884014,815757,30302,58087,909547,908865,651542,71720,800665,52468,39488,39487,794244,828726,828762,34833,754277,30303,462657,899332,887405,866803,899351,73662,756720,887479,908332,711559,56704,56705,889352,611705,658390,900151,892404,369895,369894,792851,764622,39812
903521,884031,30334,792815,824037,651541,895093,792816,68786,68785,30299,831715,30301,904752,899354,30300,851487,696816,892656,799953,792798,701032,268204,818826,578384,840721,887463,800108,889265,512158,458396,596782,808494,69878,737072,582563,873608,901407,869875,907147,887351,815757,43098,908364,908363,728041,841289,845689,30923,792853,24058,773092,792811,896094,895091,795324,792809,792810,841369,909547,30302,870861,847727,71720,651542,800665,52468,39487,39488,794244,908865,884014,828726,828762,58087,711559,611705,462657,892404,39812,908332,754277,34833,369894,369895,764622,900151,658390,889352,30303,73662,899351,899332,56704,56705,866803,887479,887405,909455,756720
798356,400355,780510,678874,63414,48672,458622,873526,871033,653269,552576,60380,568593,506865,506864,745155,745164,821477,855712,451358,64484,64483,869944,747125,887423,403290,895300,653746,661899,866893,837457,859341,875835,846856,773375,876237,756720,743932,833986,73266,697916,38204,884014,821308,870861,841098,802600,58087,876216,847727,840633,864030,805041,34820,34826,34825,34827,824030,30303,791229,34833,841369,755195,754277,873869,896094,792851,887405,806242,909349,30302,787378,908865,857472,773092,795324,863109,843274,909547,623128,855683,821722,70266,845689,708233,894458,595358,534081,66432,749137,895091,884527,512158,877344,562614,873633,888808,73618,396452,395109
800108,887463,840721,892656,578384,851487,889265,651541,792816,824037,30334,792815,30299,831715,30301,884031,30300,903521,895093,68785,68786,696816,904752,899354,268204,701032,792798,799953,818826,512158,458396,907147,901407,869875,887351,69878,582563,737072,845689,43098,908363,908364,728041,841289,873608,596782,792853,808494,792811,773092,30923,792809,792810,24058,896094,895091,795324,815757,841369,870861,847727,909547,30302,884014,908865,651542,71720,800665,52468,39488,39487,794244,828726,828762,58087,908332,611705,754277,73662,899351,899332,34833,30303,711559,462657,369895,369894,900151,658390,889352,764622,56704,56705,866803,887405,892404,887479,39812,756720,792851
846856,73266,859341,876237,909349,841098,38204,840633,806242,756720,864030,34825,34827,34826,34820,562614,791229,873869,855683,58087,805041,30303,34833,802600,754277,833986,66432,873633,30302,876216,395109,396452,462657,773375,888550,909547,821308,629881,614994,611705,821722,824030,755195,857472,792851,892404,749137,887405,843274,534081,39812,623128,708233,828726,884014,828762,877344,875835,906529,866803,847727,908244,863109,577455,70266,595358,870861,884527,744206,888808,899332,73618,899351,49327,73662,889421,887424,908865,869732,41795,743932,416378,795324,697916,896094,651542,895091,71720,841369,800665,773092,52468,39487,39488,908332,845689,861741,794244,792853,792811
756316,841981,858528,865502,865501,863914,846822,795210,894844,771934,829962,808253,825164,800673,800535,834234,819499,771924,759853,765017,627941,712629,605344,831493,779137,715047,838786,842976,883283,830762,779615,838741,838467,694367,838883,808936,820121,757605,818275,43645,858529,763546,761844,773302,892722,901844,843125,841097,71999,838474,802773,714220,765525,800661,790211,880203,575000,878538,574988,898068,862966,860125,799007,882272,765792,895092,818037,843360,715050,838468,753114,877093,375581,793447,805492,523799,522421,885661,797436,829196,901921,806159,810039,475554,414123,846623,706654,817995,835141,858527,676759,900139,857443,832418,833248,757712,844080,574961,574985,836041
838786,838883,838467,818275,43645,779137,831493,820121,858529,715047,779615,765017,838741,892722,901844,843125,841097,71999,808936,802773,838474,714220,765525,761844,773302,694367,842976,883283,878538,898068,808253,575000,763546,757605,846822,574988,790211,865502,865501,795210,863914,882272,765792,895092,818037,843360,756316,877093,715050,838468,753114,841981,375581,793447,805492,858528,799007,797436,885661,829196,901921,806159,810039,817995,475554,414123,835141,858527,706654,846623,894844,523799,900139,857443,832418,833248,757712,522421,844080,836041,574961,574985,574987,862966,574986,771934,479459,829962,759853,847411,799367,800673,834234,800535,819499,771924,840989,820217,825164,817705
751981,901653,794804,70267,55816,70786,462728,826210,785517,860921,822281,810000,61810,847753,836961,838736,758731,876266,766617,897320,751101,67884,860116,802773,838474,714220,765525,71999,841097,898068,43645,843125,901844,892722,858529,818275,878538,838883,838467,820121,838786,761844,838741,779615,773302,808936,831493,779137,715047,694367,765017,842976,575000,808253,715050,838468,753114,843360,883283,818037,877093,574988,790211,805492,836041,858527,765792,844080,817995,833248,832418,895092,882272,375581,835141,793447,810039,885661,757712,901921,797436,806159,829196,414123,475554,857443,900139,795210,479459,846623,706654,574961,574985,574987,523799,574986,522421,757605,763546,847411
882272,765792,895092,885661,829196,843360,818037,797436,806159,901921,810039,715050,838468,753114,877093,414123,475554,817995,805492,375581,835141,858527,522421,832418,523799,833248,844080,793447,836041,846623,706654,574986,757712,479459,900139,857443,809430,871168,799007,574961,574985,574987,785330,847411,817705,829491,840989,892722,901844,843125,838883,841097,71999,802773,714220,838474,765525,878538,817983,820217,761844,43645,818275,898068,858529,838741,773302,779615,838786,808936,841932,68254,838467,817968,896237,799367,859212,833277,715047,779137,820121,829877,694367,851475,860150,860149,831493,788955,765017,902179,825344,774376,845359,822550,862966,864019,808995,776905,838638,883283
841932,817968,902179,817983,833277,788955,822550,864019,829877,860149,860150,766601,838638,837441,896237,859212,873516,785330,774376,859131,793333,745474,808995,793863,755545,751179,774001,857442,823135,884522,886259,809434,770590,744093,825344,871168,776905,730844,809430,903165,859077,252706,871873,879576,897294,890188,847360,47487,829491,802364,866899,889242,793816,579187,851475,840324,803896,743413,810680,755390,804963,810039,901921,885661,797436,414123,475554,806159,479459,829196,574986,836041,817995,523799,817705,844080,833248,858527,832418,846623,706654,765792,835141,757712,895092,522421,847411,882272,847747,753114,838468,715050,843360,818037,877093,805492,375581,793447,857443,900139
887351,908363,908364,728041,841289,43098,792853,845689,792811,907147,773092,582563,901407,869875,737072,896094,895091,795324,792809,792810,596782,841369,808494,458396,847727,870861,889265,887463,800108,840721,73662,899351,899332,892656,908332,851487,815757,696816,701032,268204,578384,30300,30301,831715,30299,792816,651541,824037,792815,30334,884031,903521,884014,512158,895093,68785,68786,904752,899354,887405,866803,30302,909547,792798,799953,818826,792851,58087,824030,857472,30923,24058,876216,34833,754277,30303,611705,828726,828762,462657,756720,906529,892404,806242,908865,39812,69878,651542,71720,800665,52468,41795,39487,39488,873608,794244,749743,57979,909455,629881
892404,39812,462657,614994,395109,396452,611705,754277,828726,828762,34833,39488,39487,794244,52468,800665,71720,651542,805041,30303,30302,909547,34825,34820,34827,34826,888550,869732,887424,889421,49327,73618,888808,884527,30923,863109,24058,873633,791229,66432,908865,595358,864030,708233,623128,70266,38204,458396,855683,756720,806242,58087,744206,908244,877344,843274,840633,534081,562614,755195,873869,577455,815757,596782,808494,737072,582563,901407,869875,711559,818826,799953,792798,855701,792941,887351,43098,907147,908364,908363,728041,841289,547999,792853,904752,899354,68786,68785,895093,903521,884031,30334,792815,824037,651541,792816,30299,831715,30301,30300
793447,877093,818037,757712,574986,843360,375581,574961,574985,835141,574987,858527,715050,838468,753114,900139,832418,857443,833248,817995,846623,706654,844080,765792,836041,882272,895092,885661,797436,829196,805492,901921,806159,810039,479459,475554,414123,809430,871168,847411,523799,817705,785330,522421,820217,829491,68254,840989,799367,799007,841097,71999,859212,858529,714220,838474,802773,818275,765525,43645,898068,892722,817983,901844,843125,896237,851475,838883,820121,838467,878538,829877,889242,774001,838786,817968,825344,774376,841932,833277,845359,761844,837441,773302,838638,859131,864019,779615,808995,847360,873516,776905,831493,802364,866899,575000,788955,793816,579187,859077
813865,559440,857043,559451,544270,73289,861741,894458,749137,252693,821722,71577,72215,72216,815204,52727,855703,561788,57624,416378,821308,877344,908244,744206,843274,534081,755195,577455,884527,888808,863109,73618,49327,889421,887424,869732,595358,708233,623128,70266,888550,855683,395109,396452,651542,71720,800665,52468,547999,39488,39487,794244,792941,908865,840633,805041,873869,614994,34820,34825,34827,34826,855701,66432,873633,791229,828726,864030,828762,38204,711559,462657,611705,841098,892404,39812,754277,34833,30303,30923,24058,756720,369895,369894,900151,658390,889352,764622,30302,909547,56704,56705,802600,887479,562614,909455,749743,792927,909349,800682
30334,792815,824037,651541,884031,792816,903521,30299,831715,30301,30300,895093,68786,68785,904752,899354,851487,696816,268204,701032,792798,799953,892656,818826,578384,840721,800108,887463,889265,512158,458396,596782,808494,69878,582563,737072,873608,901407,869875,907147,887351,815757,43098,908363,908364,728041,841289,845689,30923,792853,24058,773092,792811,896094,895091,795324,792809,792810,841369,870861,30302,909547,847727,651542,71720,800665,52468,39488,39487,794244,908865,884014,828726,828762,58087,711559,462657,611705,892404,39812,754277,908332,34833,369894,369895,900151,658390,764622,889352,30303,73662,899351,899332,56704,56705,866803,887479,887405,909455,756720
838467,43645,820121,838786,858529,818275,838883,831493,71999,841097,838474,714220,802773,765525,892722,901844,843125,779137,838741,765017,715047,779615,898068,808936,878538,761844,773302,842976,694367,575000,883283,763546,574988,808253,795210,790211,846822,865501,865502,863914,843360,818037,877093,715050,838468,753114,757605,375581,805492,765792,882272,895092,793447,857443,900139,574961,574985,817995,858527,574987,832418,833248,835141,844080,836041,757712,885661,797436,806159,810039,829196,756316,901921,841981,414123,475554,894844,846623,706654,858528,574986,523799,799007,522421,479459,847411,862966,771934,829962,799367,820217,817705,759853,840989,871168,809430,68254,800535,834234,819499
838468,753114,715050,843360,818037,877093,836041,805492,765792,844080,858527,833248,817995,895092,832418,882272,810039,835141,901921,375581,885661,797436,793447,757712,806159,414123,475554,829196,857443,900139,574986,479459,846623,706654,574961,574985,574987,871168,809430,523799,522421,785330,847411,817705,799007,829491,68254,820217,765525,802773,714220,838474,71999,841097,898068,43645,840989,843125,901844,817983,892722,896237,858529,878538,818275,838883,859212,817968,799367,838467,829877,833277,841932,820121,838786,851475,774376,808995,774001,761844,825344,776905,838741,788955,902179,889242,845359,822550,779615,860149,860150,864019,838638,773302,766601,793333,837441,745474,793863,751179
252693,71577,72216,72215,815204,52727,855703,544270,73289,561788,894458,57624,416378,813865,559440,857043,559451,861741,749137,821308,821722,900151,658390,889352,369894,369895,764622,56704,56705,887479,909455,749743,792927,800682,57979,651542,71720,800665,52468,39487,39488,794244,908865,863109,30923,884527,888808,73618,49327,889421,887424,595358,869732,623128,708233,828726,24058,828762,70266,711559,462657,611705,892404,754277,39812,395109,396452,34833,877344,908244,744206,547999,843274,30303,534081,792941,755195,805041,577455,614994,30302,909547,34820,34827,34826,34825,855701,66432,873633,458396,791229,864030,38204,756720,888550,58087,855683,840633,873869,802600
714220,838474,802773,765525,71999,841097,898068,43645,843125,901844,892722,858529,818275,878538,838883,838467,820121,838786,761844,838741,779615,773302,808936,831493,779137,715047,694367,765017,842976,575000,808253,715050,838468,753114,843360,883283,818037,877093,574988,790211,805492,836041,858527,765792,844080,817995,833248,832418,895092,882272,375581,835141,793447,810039,885661,757712,901921,797436,806159,829196,414123,475554,857443,900139,795210,479459,846623,706654,574961,574985,574987,523799,574986,522421,757605,763546,847411,865501,865502,863914,846822,799007,817705,820217,756316,841981,68254,894844,799367,858528,840989,871168,809430,785330,771934,845359,829962,862966,829491,759853
523799,522421,797436,901921,885661,810039,475554,414123,806159,829196,765792,882272,895092,846623,706654,799007,817995,479459,843360,818037,715050,838468,753114,858527,836041,844080,833248,835141,832418,757712,574986,877093,805492,793447,375581,871168,847411,809430,785330,817705,840989,857443,900139,829491,574961,574985,574987,820217,761844,878538,843125,901844,841932,892722,773302,838741,799367,898068,817983,838883,779615,694367,802773,838474,714220,765525,817968,71999,841097,808936,833277,859212,43645,818275,845359,902179,838786,822550,779137,788955,715047,896237,864019,842976,858529,837441,860150,860149,829877,68254,838638,766601,883283,838467,862966,820121,757605,765017,774376,859131
799367,840989,820217,706654,846623,793447,757712,817705,574986,574961,574985,895092,574987,765792,829196,806159,885661,843360,790211,810039,797436,847411,818037,715050,838468,753114,901921,375581,877093,832418,833248,844080,835141,858527,523799,836041,882272,479459,817995,857443,829491,900139,475554,414123,809430,871168,799007,785330,805492,859212,522421,68254,820121,837441,889242,851475,892722,831493,901844,843125,859131,864019,838883,878538,71999,841097,802773,838474,714220,765525,838638,761844,43645,898068,842976,774001,818275,862966,858529,579187,793816,873516,779615,838786,773302,841932,838467,896237,817983,866899,802364,847360,779137,252706,575000,829877,694367,840324,817968,765017
780510,400355,798356,63414,48672,458622,873526,678874,653269,552576,871033,506864,506865,60380,568593,745164,745155,821477,855712,451358,64483,64484,869944,747125,887423,403290,895300,653746,866893,661899,859341,875835,846856,756720,773375,38204,876237,837457,841098,73266,58087,840633,821308,884014,870861,864030,805041,34827,34825,34826,34820,791229,847727,30303,833986,802600,34833,876216,754277,755195,873869,806242,30302,909349,908865,824030,841369,863109,855683,843274,66432,623128,909547,743932,70266,708233,896094,595358,534081,884527,873633,887405,877344,792851,888808,562614,395109,396452,73618,49327,889421,773092,908244,651542,887424,462657,795324,71720,611705,577455
832418,833248,844080,817995,835141,858527,836041,843360,715050,838468,753114,757712,375581,877093,479459,818037,806159,829196,885661,805492,810039,797436,574986,901921,895092,793447,882272,475554,414123,857443,765792,900139,846623,706654,574961,847411,574985,871168,809430,574987,785330,523799,817705,522421,829491,68254,820217,799007,898068,817983,896237,840989,71999,841097,714220,838474,802773,765525,817968,829877,878538,833277,859212,892722,901844,843125,825344,851475,841932,774376,776905,774001,43645,808995,788955,902179,858529,838638,864019,818275,799367,860150,860149,766601,873516,889242,744093,770590,809434,886259,822550,884522,838883,755545,751179,793863,745474,793333,859077,903165
785330,871168,809430,829491,817968,479459,829877,833277,858527,788955,817983,833248,844080,836041,832418,817995,835141,896237,574986,902179,860150,860149,841932,774376,757712,825344,847411,838638,864019,822550,885661,774001,751179,755545,793863,808995,745474,797436,793333,810039,823135,901921,859077,903165,806159,857442,776905,744093,770590,809434,886259,884522,829196,766601,873516,817705,837441,859212,414123,475554,859131,730844,47487,890188,847360,897294,871873,252706,843360,715050,838468,753114,866899,802364,877093,818037,889242,879576,805492,851475,375581,706654,846623,793816,579187,793447,765792,857443,895092,900139,882272,574961,574985,68254,523799,574987,743413,522421,840324,803896
30300,30301,831715,30299,792816,651541,824037,792815,30334,884031,696816,903521,851487,895093,68786,68785,268204,701032,904752,899354,792798,799953,892656,818826,800108,887463,840721,889265,578384,512158,458396,596782,582563,69878,808494,737072,873608,901407,869875,887351,907147,43098,845689,908363,908364,728041,815757,841289,792853,30923,24058,773092,792811,896094,895091,795324,792809,792810,841369,870861,30302,847727,909547,884014,651542,71720,800665,52468,39487,39488,794244,908865,58087,828726,828762,711559,462657,611705,892404,754277,908332,34833,39812,658390,900151,889352,369894,369895,764622,30303,73662,899351,899332,56705,56704,866803,887479,887405,756720,909455
884522,886259,809434,770590,744093,793333,745474,793863,751179,755545,730844,857442,823135,879576,859077,903165,871873,252706,802364,866899,897294,890188,847360,47487,829877,743413,774376,776905,873516,808995,774001,788955,825344,793816,766601,579187,902179,838638,860150,860149,859131,822550,817968,864019,833277,889242,896237,837441,851475,817983,803896,841932,785330,859212,755390,829491,810680,840324,871168,809430,68254,793352,752238,742664,892727,62334,847411,817705,822505,479459,804963,844080,833248,847747,836041,832418,574986,858527,835141,817995,757712,898070,869861,857443,900139,806159,810039,715050,838468,753114,885661,829196,574961,877093,901921,805492,843360,574985,797436,475554
30299,831715,30301,792816,30300,651541,824037,792815,30334,884031,903521,696816,895093,68786,68785,851487,904752,899354,268204,701032,792798,799953,892656,818826,800108,887463,840721,578384,889265,512158,458396,596782,808494,582563,69878,737072,873608,901407,869875,887351,907147,815757,43098,908363,908364,728041,845689,841289,792853,30923,24058,773092,792811,896094,895091,795324,792809,792810,841369,870861,30302,909547,847727,651542,71720,800665,52468,884014,39487,39488,794244,908865,58087,828726,828762,711559,462657,611705,892404,754277,39812,908332,34833,900151,658390,369895,369894,889352,764622,30303,73662,899351,899332,56704,56705,866803,887479,887405,756720,909455
792941,547999,855701,711559,869732,887424,889421,49327,73618,888808,884527,863109,595358,708233,623128,39488,39487,744206,52468,794244,800665,70266,71720,908244,651542,877344,843274,534081,755195,577455,908865,30923,24058,828726,828762,395109,396452,614994,888550,892404,39812,462657,805041,34820,34827,34826,34825,611705,873633,57624,66432,791229,855683,864030,754277,34833,38204,30303,840633,873869,873608,73289,544270,69878,458396,561788,559440,813865,894458,252693,30302,909547,815204,72216,72215,71577,52727,857043,559451,756720,855703,818826,799953,792798,904752,899354,68786,68785,895093,903521,884031,861741,30334,792815,824037,651541,792816,30299,831715,30301
56705,56704,887479,889352,658390,900151,369894,369895,764622,749743,909455,57979,792927,800682,71577,252693,855703,52727,72216,72215,815204,561788,268204,701032,889265,887463,800108,416378,840721,696816,851487,892656,30300,30301,831715,30299,792816,512158,821308,651541,824037,792815,30334,884031,903521,578384,57624,895093,68785,68786,904752,899354,792798,799953,818826,458396,845689,887351,773092,792853,894458,841289,728041,908363,908364,792811,43098,896094,907147,582563,69878,544270,841369,737072,901407,869875,73289,895091,792810,795324,792809,873608,596782,30923,870861,808494,24058,847727,884014,815757,30302,909547,58087,908865,651542,71720,800665,52468,39488,39487
712629,605344,627941,830762,841981,756316,858528,771934,829962,880203,825164,863914,865502,865501,800535,834234,771924,819499,800673,795210,894844,759853,800661,846822,808253,765017,883283,757605,842976,715047,779137,694367,838741,808936,831493,838786,779615,838883,761844,838467,773302,820121,892722,901844,843125,43645,818275,858529,763546,841097,71999,714220,838474,802773,765525,878538,860125,790211,898068,575000,676664,835261,574988,818148,860921,863058,834217,862966,799007,774857,676759,882272,895092,765792,522421,523799,843360,818037,715050,838468,753114,805492,829196,806159,885661,414123,475554,810039,797436,375581,901921,877093,793447,706654,846623,817995,751981,832418,833248,844080
889265,800108,887463,840721,892656,851487,578384,30300,30301,831715,30299,696816,792816,651541,824037,792815,30334,884031,903521,701032,268204,895093,68786,68785,904752,899354,512158,792798,799953,818826,458396,845689,887351,43098,908364,908363,728041,841289,907147,792853,582563,69878,869875,901407,737072,792811,773092,596782,873608,808494,895091,896094,792809,795324,792810,30923,24058,841369,815757,847727,870861,909547,30302,884014,58087,908865,651542,71720,800665,52468,39487,39488,794244,828726,828762,754277,34833,908332,73662,899351,899332,30303,611705,462657,711559,866803,887405,658390,889352,900151,369894,369895,56705,56704,764622,887479,892404,39812,756720,792851
715050,838468,753114,843360,818037,877093,836041,805492,765792,844080,858527,833248,817995,895092,832418,882272,810039,835141,375581,901921,885661,793447,797436,757712,806159,414123,475554,829196,857443,900139,574986,479459,846623,706654,574961,574985,574987,871168,809430,523799,522421,785330,847411,817705,799007,829491,68254,820217,765525,802773,838474,714220,71999,841097,898068,43645,840989,843125,901844,817983,892722,896237,858529,878538,818275,838883,859212,817968,799367,838467,829877,833277,841932,820121,838786,851475,774376,808995,774001,761844,825344,776905,838741,788955,902179,889242,845359,822550,779615,860149,860150,864019,838638,773302,766601,837441,793333,745474,793863,751179
757712,858527,574986,793447,835141,836041,832418,833248,844080,877093,817995,479459,818037,846623,706654,843360,715050,838468,753114,797436,885661,901921,574961,810039,574985,375581,806159,829196,857443,765792,900139,574987,895092,847411,882272,475554,414123,805492,817705,871168,809430,785330,523799,829491,820217,522421,68254,840989,799367,799007,859212,898068,896237,817983,71999,841097,838474,802773,714220,765525,829877,774001,889242,817968,851475,878538,892722,901844,843125,825344,841932,837441,838638,859131,864019,774376,833277,43645,858529,845359,818275,847360,873516,788955,252706,866899,802364,793816,579187,859077,903165,823135,838883,751179,755545,857442,793863,808995,745474,793333
574988,575000,763546,818275,858529,773302,820121,779615,779137,838883,838786,841097,715047,831493,71999,43645,838467,808936,892722,761844,802773,714220,838474,901844,843125,765525,765017,898068,838741,862966,883283,878538,694367,790211,894844,574987,842976,375581,793447,808253,574985,574961,877093,818037,865502,865501,835141,574986,900139,795210,843360,882272,857443,757712,863914,706654,846623,858528,858527,817995,832418,829196,765792,895092,833248,805492,715050,838468,753114,885661,846822,844080,797436,479459,806159,901921,836041,810039,757605,756316,841981,522421,523799,414123,475554,847411,820217,799367,799007,817705,840989,829962,771934,68254,809430,871168,845359,785330,759853,829491
808253,694367,842976,779615,883283,771934,829962,838741,779137,761844,715047,773302,757605,808936,846822,765017,838883,838786,800673,892722,800535,834234,771924,819499,901844,843125,756316,841981,865502,865501,858528,863914,831493,878538,818275,43645,841097,71999,795210,838467,714220,802773,838474,825164,765525,858529,820121,790211,898068,759853,575000,894844,574988,763546,800661,799007,862966,523799,522421,882272,765792,627941,895092,712629,605344,885661,797436,829196,901921,806159,810039,475554,414123,706654,846623,818037,843360,715050,838468,753114,877093,375581,793447,817995,805492,835141,858527,832418,833248,757712,844080,836041,676759,479459,830762,574986,840989,900139,857443,574961
797436,901921,885661,810039,414123,475554,806159,829196,765792,882272,817995,895092,523799,858527,836041,479459,818037,843360,706654,846623,715050,838468,753114,835141,833248,844080,832418,757712,877093,522421,574986,805492,793447,375581,871168,847411,809430,857443,785330,900139,817705,574961,574985,574987,799007,829491,840989,820217,68254,878538,901844,843125,892722,898068,841932,817983,714220,802773,838474,765525,71999,841097,817968,833277,799367,859212,761844,838883,896237,43645,829877,845359,818275,788955,773302,858529,902179,822550,864019,838741,860150,860149,837441,838638,779615,774376,825344,766601,838786,774001,808995,808936,851475,776905,838467,859131,889242,873516,823135,903165
